date,value
2024-09-20,448724.73675232404
2024-09-23,453441.14300232404
2024-09-24,457185.63518982404
2024-09-25,457631.76800232404
2024-09-26,460754.85393982404
2024-09-27,470092.11956482404
2024-09-30,452588.72112732404
2024-10-01,452397.47112732404
2024-10-03,434384.18987732404
2024-10-04,428313.36956482404
2024-10-07,420402.19768982404
2024-10-08,436766.29925232404
2024-10-09,443458.56487732404
2024-10-10,445203.33050232404
2024-10-11,445338.76018982404
2024-10-14,451082.93987732404
2024-10-15,451592.86175232404
2024-10-16,442120.08831482404
2024-10-17,426998.79925232404
2024-10-18,432838.56487732404
2024-10-21,436312.19768982404
2024-10-22,424329.89300232404
2024-10-23,408467.66643982404
2024-10-24,395624.93206482404
2024-10-25,390438.44768982404
2024-10-28,392438.13518982404
2024-10-29,390024.15081482404
2024-10-30,391888.40862732404
2024-10-31,397433.40862732404
2024-11-01,399982.82268982404
2024-11-04,384439.26800232404
2024-11-05,391808.72112732404
2024-11-06,396190.55706482404
2024-11-07,395162.82268982404
2024-11-08,393322.43206482404
2024-11-11,392143.36956482404
2024-11-12,388924.69768982404
2024-11-13,380232.74456482404
2024-11-14,381889.85393982404
2024-11-18,385052.74456482404
2024-11-19,387163.99456482404
2024-11-21,380662.93987732404
2024-11-22,384773.91643982404
2024-11-25,391800.79143982404
2024-11-26,386423.09612732404
2024-11-27,388980.43987732404
2024-11-28,384965.12737732404
2024-11-29,387992.54925232404
2024-12-02,397385.59612732404
2024-12-03,407392.11956482404
2024-12-04,401416.88518982404
2024-12-05,400381.18206482404
2024-12-06,401871.02581482404
2024-12-09,396660.63518982404
2024-12-10,401655.90862732404
2024-12-11,403448.44768982404
2024-12-12,402221.57268982404
2024-12-13,401926.76800232404
2024-12-16,402882.78362732404
2024-12-17,390956.29925232404
2024-12-18,395130.94768982404
2024-12-19,392007.90081482404
2024-12-20,381172.82268982404
2024-12-23,380639.07268982404
2024-12-24,386829.38518982404
2024-12-26,388645.86956482404
2024-12-27,385761.80706482404
2024-12-30,375110.01018982404
2024-12-31,377484.15081482404
2025-01-01,383554.97112732404
2025-01-02,398668.29143982404
2025-01-03,395720.51800232404
2025-01-06,384710.20550232404
2025-01-07,380033.56487732404
2025-01-08,376416.57268982404
2025-01-09,370783.91643982404
2025-01-10,363900.47893982404
2025-01-13,346906.96331482404
2025-01-14,356212.35393982404
2025-01-15,358682.11956482404
2025-01-16,363071.92425232404
2025-01-17,366768.56487732404
2025-01-20,365446.06487732404
2025-01-21,365278.72112732404
2025-01-22,362307.08050232404
2025-01-23,366585.36175232404
2025-01-24,361900.75237732404
2025-01-27,355638.72112732404
2025-01-28,372273.76018982404
2025-01-29,392820.55706482404
2025-01-30,391306.80706482404
2025-01-31,391729.07268982404
2025-02-01,407216.84612732404
2025-02-03,422935.67425232404
2025-02-04,421445.83050232404
2025-02-05,417087.90081482404
2025-02-06,412992.90081482404
2025-02-07,415271.41643982404
2025-02-10,407742.66643982404
2025-02-11,396047.15862732404
2025-02-12,397393.56487732404
2025-02-13,394517.51018982404
2025-02-14,382726.37737732404
2025-02-17,377037.97893982404
2025-02-18,375117.93987732404
2025-02-19,379619.26800232404
2025-02-20,385570.59612732404
2025-02-21,370544.89300232404
2025-02-24,376520.12737732404
2025-02-25,376233.33050232404
2025-02-27,372775.67425232404
2025-02-28,354698.64300232404
2025-03-03,370369.65862732404
2025-03-04,365597.43206482404
2025-03-05,371461.10393982404
2025-03-06,369676.53362732404
2025-03-07,371811.65081482404
2025-03-10,359757.66643982404
2025-03-11,364792.78362732404
2025-03-12,360036.49456482404
2025-03-13,358745.83050232404
2025-03-17,361279.34612732404
2025-03-18,361279.34612732404
2025-03-19,369716.33831482404
2025-03-20,374026.49456482404
2025-03-21,384710.20550232404
2025-03-24,389625.79143982404
2025-03-25,385929.11175232404
2025-03-26,388761.10393982404
2025-03-27,392993.09612732404
2025-03-28,387265.12737732404
2025-04-01,390625.12737732404
2025-04-02,399465.12737732404
2025-04-03,396257.11956482404
2025-04-04,394481.10393982404
2025-04-07,378993.09612732404
2025-04-08,390113.09612732404
2025-04-09,396129.11175232404
2025-04-11,402217.11956482404
2025-04-15,413929.11175232404
2025-04-16,418361.10393982404
2025-04-17,428777.11956482404
2025-04-21,437785.12737732404
2025-04-22,438249.11175232404
2025-04-23,449161.10393982404
2025-04-24,443913.09612732404
2025-04-25,438153.09612732404
2025-04-28,446985.12737732404
2025-04-29,432505.12737732404
2025-04-30,427609.11175232404
2025-05-02,435289.11175232404
2025-05-05,445305.12737732404
2025-05-06,443849.11175232404
2025-05-07,446857.11956482404
2025-05-08,431385.12737732404
2025-05-09,426281.10393982404
2025-05-12,441801.10393982404
2025-05-13,434073.09612732404
2025-05-14,436457.11956482404
2025-05-15,446457.11956482404
2025-05-16,454729.11175232404
2025-05-19,452105.12737732404
2025-05-20,440281.10393982404
2025-05-21,442857.11956482404
2025-05-22,448537.11956482404
2025-05-23,444985.12737732404
2025-05-26,444377.11956482404
2025-05-27,448041.10393982404
2025-05-28,448329.11175232404
2025-05-29,449465.12737732404
2025-05-30,445017.11956482404
2025-06-02,442233.09612732404
2025-06-03,439257.11956482404
2025-06-04,441753.09612732404
2025-06-05,434905.12737732404
2025-06-06,439737.11956482404
2025-06-09,439001.10393982404
2025-06-10,439289.11175232404
2025-06-11,443449.11175232404
2025-06-12,438393.09612732404
2025-06-13,438633.09612732404
2025-06-16,447529.11175232404
2025-06-17,444441.10393982404
2025-06-18,444233.09612732404
2025-06-19,444873.09612732404
2025-06-20,450025.12737732404
2025-06-23,444665.12737732404
2025-06-24,454025.12737732404
2025-06-25,466777.11956482404
2025-06-26,468713.09612732404
2025-06-27,470377.11956482404
2025-06-30,466969.11175232404
